1999,2,0.00,0.00
1999,3,0.02,-0.04
1999,4,0.01,-0.02
1999,5,-0.08,-0.04
1999,6,-0.10,-0.02
1999,7,-0.09,-0.02
1999,8,-0.12,-0.04
1999,9,-0.10,-0.04
1999,10,-0.04,-0.06
1999,11,-0.03,-0.06
1999,12,-0.10,-0.09
2000,1,-0.08,-0.09
2000,2,-0.13,-0.06
2000,3,-0.13,-0.09
2000,4,-0.03,-0.13
2000,5,0.08,-0.09
2000,6,0.09,-0.09
2000,7,0.11,-0.09
2000,8,0.11,-0.06
2000,9,0.08,-0.11
2000,10,0.13,-0.11
2000,11,0.16,-0.11
2000,12,0.17,-0.11
2001,1,0.11,-0.04
2001,2,0.13,-0.04
2001,3,0.05,-0.02
2001,4,0.06,0.00
2001,5,0.10,-0.02
2001,6,0.09,0.02
2001,7,0.05,0.04
2001,8,0.06,0.11
2001,9,0.02,0.13
2001,10,0.08,0.20
2001,11,0.08,0.24
2001,12,0.04,0.29
2002,1,0.02,0.29
2002,2,0.03,0.29
2002,3,0.05,0.29
2002,4,0.01,0.34
2002,5,0.00,0.31
2002,6,-0.07,0.31
2002,7,-0.12,0.31
2002,8,-0.05,0.29
2002,9,-0.10,0.29
2002,10,-0.06,0.29
2002,11,-0.03,0.34
2002,12,-0.06,0.36
2003,1,-0.06,0.31
2003,2,-0.10,0.34
2003,3,-0.08,0.34
2003,4,-0.03,0.36
2003,5,0.00,0.38
2003,6,0.01,0.43
2003,7,0.00,0.40
2003,8,-0.05,0.38
2003,9,-0.03,0.38
2003,10,-0.04,0.36
2003,11,-0.03,0.31
2003,12,0.00,0.29
2004,1,0.03,0.29
2004,2,0.04,0.27
2004,3,-0.01,0.31
2004,4,0.00,0.27
2004,5,0.01,0.27
2004,6,0.01,0.27
2004,7,-0.01,0.24
2004,8,-0.01,0.22
2004,9,0.00,0.22
2004,10,-0.04,0.24
2004,11,-0.03,0.22
2004,12,-0.01,0.22
2005,1,-0.02,0.20
2005,2,0.00,0.22
2005,3,0.01,0.18
2005,4,0.02,0.18
2005,5,0.05,0.15
2005,6,0.04,0.13
2005,7,0.02,0.13
2005,8,0.02,0.11
2005,9,0.03,0.13
2005,10,0.02,0.13
2005,11,0.03,0.13
2005,12,0.03,0.11
2006,1,0.07,0.06
2006,2,0.06,0.09
2006,3,0.07,0.06
2006,4,0.05,0.06
2006,5,0.07,0.04
2006,6,0.04,0.04
2006,7,0.07,0.06
2006,8,0.10,0.06
2006,9,0.12,0.02
2006,10,0.14,0.00
2006,11,0.12,0.02
2006,12,0.11,0.00
2007,1,0.14,0.04
2007,2,0.14,0.02
2007,3,0.10,0.00
2007,4,0.14,0.02
2007,5,0.16,0.00
2007,6,0.11,0.04
2007,7,0.10,0.06
2007,8,0.07,0.04
2007,9,0.10,0.06
2007,10,0.11,0.06
2007,11,0.11,0.06
2007,12,0.14,0.13
2008,1,0.10,0.13
2008,2,0.01,0.11
2008,3,-0.03,0.15
2008,4,-0.02,0.13
2008,5,-0.02,0.22
2008,6,-0.05,0.27
2008,7,-0.01,0.31
2008,8,0.01,0.38
2008,9,-0.03,0.38
2008,10,-0.13,0.47
2008,11,-0.18,0.54
2008,12,-0.18,0.65
2009,1,-0.17,0.77
2009,2,-0.22,0.88
2009,3,-0.31,0.97
2009,4,-0.29,1.04
2009,5,-0.25,1.13
2009,6,-0.22,1.15
2009,7,-0.18,1.15
2009,8,-0.14,1.18
2009,9,-0.12,1.22
2009,10,-0.11,1.27
2009,11,-0.08,1.24
2009,12,-0.04,1.24
2010,1,-0.04,1.22
2010,2,-0.07,1.22
2010,3,-0.07,1.24
2010,4,-0.08,1.24
2010,5,-0.15,1.18
2010,6,-0.17,1.13
2010,7,-0.16,1.13
2010,8,-0.15,1.15
2010,9,-0.10,1.15
2010,10,-0.07,1.13
2010,11,-0.09,1.22
2010,12,-0.09,1.11
2011,1,-0.08,1.09
2011,2,-0.08,1.04
2011,3,-0.09,1.04
2011,4,-0.05,1.06
2011,5,0.00,1.04
2011,6,-0.01,1.06
2011,7,0.00,1.04
2011,8,-0.07,1.04
2011,9,-0.07,1.04
2011,10,-0.05,0.99
2011,11,-0.05,0.95
2011,12,-0.01,0.93
2012,1,0.01,0.88
2012,2,0.01,0.88
2012,3,0.01,0.86
2012,4,0.03,0.86
2012,5,0.01,0.86
2012,6,0.02,0.86
2012,7,0.06,0.86
2012,8,0.09,0.81
2012,9,0.11,0.77
2012,10,0.14,0.77
2012,11,0.11,0.74
2012,12,0.13,0.79
2013,1,0.16,0.81
2013,2,0.19,0.74
2013,3,0.22,0.70
2013,4,0.31,0.72
2013,5,0.34,0.70
2013,6,0.32,0.70
2013,7,0.36,0.65
2013,8,0.37,0.63
2013,9,0.37,0.63
2013,10,0.39,0.63
2013,11,0.44,0.59
2013,12,0.44,0.52
2014,1,0.46,0.49
2014,2,0.49,0.52
2014,3,0.51,0.49
2014,4,0.51,0.40
2014,5,0.53,0.43
2014,6,0.55,0.38
2014,7,0.56,0.40
2014,8,0.55,0.38
2014,9,0.61,0.34
2014,10,0.56,0.29
2014,11,0.63,0.31
2014,12,0.62,0.27
